ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-86632-279-7	壊韓論	この国は大丈夫か!? 「孤高」の国の病巣を摘出する!!				ブレインハウス	メディアソフト	2017.10	161p	21cm		MSムック				¥1000	
978-4-86632-281-0	みんなのまちがい絵さがし VOL.6					メディアソフト		2017.10	162p	26cm		MSムック				¥657	
978-4-86632-282-7	クロスワードゴールドランキング VOL.3					メディアソフト		2017.10	178p	26cm		MSムック				¥657	
978-4-86640-041-9	教科書には載らない戦国時代の新知識					マガジンボックス		2017.10	109p	26cm		M.B.MOOK				¥685	
978-4-86647-033-7	マイケル・ジャクソン来日秘話	テレビ屋の友情が生んだ20世紀最大規模のショービジネス	白井荘也 著			DU BOOKS	ディスクユニオン	2017.9	243p	19cm						¥1500	
978-4-86651-019-4	運命の人とつながる方法		植西聰 著			文響社		2017.9	191p	19cm						¥1320	
978-4-86653-041-3	フルーツ、ガトーショコラ	fruit,gâteau au chocolat	キタハラリイ 著			コアマガジン		2017.9	1冊(ページ付なし)	19cm		drap COMICS DX No.021				¥657	
978-4-86653-074-1	クズと噂と…	scum & rumor…	中川カネ子 著			コアマガジン		2017.9	1冊(ページ付なし)	19cm		drap COMICS DX No.022				¥685	
978-4-86657-038-9	ドロップ!! 4	香りの令嬢物語	紫水ゆきこ 著	村上ゆいち イラスト		フロンティアワークス		2017.9	299p	19cm		アリアンローズ				¥1200	
978-4-86657-039-6	隅でいいです。構わないでくださいよ。 3		まこ 著	蔦森えん イラスト		フロンティアワークス		2017.9	287p	19cm		アリアンローズ				¥1200	
978-4-86657-040-2	百均で異世界スローライフ 2		小鳥遊郁 著	アレア イラスト		フロンティアワークス		2017.9	284p	19cm		アリアンローズ				¥1200	
978-4-86657-047-1	Aランク冒険者のスローライフ 1		錬金王 著			フロンティアワークス		2017.9	323p	19cm		ノクスノベルス				¥1200	
978-4-86660-012-3	もっと解きたい!スケルトンメイト&アロークロス特選100問 Vol.5					パズルメイト	マガジン・マガジン	2017.10	160p	26cm		SUN-MAGAZINE MOOK	パズルメイト			¥648	
978-4-86667-004-1	ごぼう先生と楽しむ大人の健康体操		簗瀬寛 著	白澤卓二 監修		あさ出版		2017.9	167p	19cm						¥1200	
978-4-87154-153-4	ザック担いでイザベラ・バードを辿る	紀行とエッセイ	『日本奥地紀行』の旅・研究会 編			あけび書房		2017.9	174p	22cm						¥2200	
978-4-87218-436-5	夢を叶える予備校	躾、環境づくりから始まる第一志望合格への道	鶴蒔靖夫 著			IN通信社		2017.9	253p	20cm						¥1800	
978-4-87259-599-4	対話で創るこれからの「大学」		大阪大学COデザインセンター 監修			大阪大学出版会		2017.9	213p	19cm						¥2500	
978-4-87302-651-0	真葛と馬琴		小室千鶴子 著			郁朋社		2017.9	307p	20cm						¥1600	
978-4-87326-691-6	「なぜ」に答える化学物質審査規制法のすべて		北野大 編著			化学工業日報社		2017.8	419p	21cm						¥3500	
978-4-87362-757-1	何から何までこなさなければならない開業医のための小動物外科診療ガイド		西村亮平 監修	藤井康一 監修		学窓社		2017.8	799p	26cm						¥25000	
978-4-87435-549-7	日帰り&1泊2日おいしい旅	おいしい15コース&宿と立ち寄り	京阪神エルマガジン社 編集			京阪神エルマガジン社		2017.9	111p	29cm		LMAGA MOOK	おとなのエルマガジン			¥880	
978-4-87435-550-3	みんなの京都本					京阪神エルマガジン社		2017.9	112p	26cm		LMAGA MOOK				¥800	
978-4-87459-220-5	橋の臨床成人病学入門		三木千壽 著			建設図書		2017.9	209p	21cm						¥2500	
978-4-87471-599-4	音楽の花束	マンドリンとギターのための曲集	佐藤弘和 作曲			現代ギター社		2017.7	47p	30cm						¥2200	
978-4-87582-802-0	国際子ども図書館児童文学連続講座講義録 平成28年度		国立国会図書館国際子ども図書館 編集			国立国会図書館	日本図書館協会	2017.9	102p	30cm					子どもに本を手渡すために	¥1700	
978-4-87616-046-4	大阪ぶらり	モノトーンのドラマ	妹尾豊孝 著			海風社		2017.8	87p	20×21cm						¥2200	
978-4-87636-425-1	明清のおみくじと社会	関帝霊籤の全訳	小川陽一 著			研文出版		2017.9	320p	20cm		研文選書 127				¥2700	
978-4-87645-570-6	虚子探訪		須藤常央 著			神奈川新聞社		2017.9	342p	18cm						¥1400	
978-4-87672-351-5	待ちぼうけ		北川鎭 脚本・絵	遠山昭雄 監修		雲母書房		2017.9	12場面	27×38cm		はじめてみよう老人ケアに紙芝居				¥2400	
978-4-87723-219-1	あした死んでもいい30分片づけ	<完本>すっきり!幸せ簡単片づけ術	ごんおばちゃま 著			興陽館		2017.9	255p	19cm						¥1200	
978-4-87733-996-8	日本民俗	第1号〜第33号	小川直之 監修・解説		復刻版	クレス出版		2017.8	1冊	22cm						¥17000	
978-4-87750-206-5	「ニケア・コンスタンチノープル信条」「使徒信条」の旋律	一般用	日本カトリック典礼委員会 編			カトリック中央協議会		2017.8	19p	13×18cm						¥77	
978-4-87750-207-2	愛のよろこび	使徒的勧告	教皇フランシスコ 著	吉池好高 訳		カトリック中央協議会		2017.8	318p	20cm						¥2000	
978-4-87760-238-3	國會議員要覧 平成29年8月版					国政情報センター		2017.8	422p	18cm						¥2720	
978-4-87798-678-0	『聞き書きマップ』で子どもを守る	科学が支える子どもの被害防止入門	原田豊 編著			現代人文社	大学図書	2017.9	155p	21cm						¥2000	
978-4-87919-214-1	百々とお狐の見習い巫女生活		千冬 著			三交社		2017.9	359p	15cm		SKYHIGH文庫 SH-024				¥720	
978-4-87919-215-8	週末陰陽師 2		遠藤遼 著			三交社		2017.9	343p	15cm		SKYHIGH文庫 SH-025			とある保険営業の来世サポート	¥720	
978-4-87919-287-5	今はただ、抱きしめて		里美けい 著			三交社		2017.9	291p	15cm		エブリスタWOMAN EW-058				¥630	
978-4-87950-628-3	ローカル認証	地域が創る流通の仕組み	大元鈴子 著			清水弘文堂書房		2017.9	262p	19cm						¥2000	
978-4-87981-612-2	どこがあぶないのかな? 6	危険予測シリーズ	渡邉正樹 監修	池田蔵人 イラスト		少年写真新聞社		2017.9	43p	27cm					自転車	¥1800	
978-4-88073-407-1	季刊ステレオサウンド No.204(2017年秋号)	Stereo Sound				ステレオサウンド		2017.9	426, 16p	26cm					いま注目のデジタルディスク&アナログプレーヤー	¥2000	
978-4-88086-360-3	マハティール・チルドレンの国マレーシア	日本人より武士道精神と自立心のある国を目指す	菅原明子 著			成甲書房		2017.9	170p	19cm						¥1400	
978-4-88116-092-3	左官と三味線、そして能	御所西の町家	日暮聖 編著			績文堂出版		2017.8	224p	21cm						¥2000	
978-4-88142-297-7	昭和の夏 上		常陸野俊 著			創英社	三省堂書店	2017.8	464p	20cm						¥1600	
978-4-88142-298-4	昭和の夏 下		常陸野俊 著			創英社	三省堂書店	2017.8	444p	20cm						¥1600	
978-4-88208-148-7	一ケ月反抗期	14歳の五行歌集	水源カエデ 著			市井社		2017.9	94p	18cm		そらまめ文庫 み1-1				¥800	
978-4-88208-149-4	雅	五行歌集	高原郁子 著			市井社		2017.9	103p	18cm		そらまめ文庫 こ1-1				¥800	
978-4-88218-165-1	剣道大臣	笹森順造と撓競技	山本甲一 著			島津書房		2017.9	458p	21cm						¥3200	
978-4-88313-865-4	大阪のきりえ 7		全大阪きりえ連絡会 編集			清風堂書店		2017.9	104p	30cm					第40回全大阪きりえ美術展記念	¥1852	
978-4-88319-743-9	新完全マスター語彙日本語能力試験N3		伊能裕晃 著	本田ゆかり 著		スリーエーネットワーク		2017.9	146p	26cm						¥1200	
978-4-88325-622-8	竹筬	製作と修理の方法	今里哲久 著	合原厚 著	改訂増補版	サンライズ出版		2017.8	191p	21cm						¥2000	
978-4-88338-625-3	フィリピンの投資・M&A・会社法・会計税務・労務		久野康成公認会計士事務所 著	東京コンサルティングファーム 著	第2版	TCG出版	出版文化社	2017.9	466p	21cm		海外直接投資の実務シリーズ				¥3600	
978-4-88353-260-5	介護老人施設・老人ホーム計画一覧 2017-2018					産業タイムズ社		2017.8	443p	26cm					医療・介護・民間連携で2025年に挑む	¥13000	
978-4-88354-114-0	抒情文芸 第164号					抒情文芸刊行会		2017.10	86p	21cm					前線インタビュー=羽田圭介	¥743	
978-4-88372-530-4	人材組織教育総合手法	中小企業診断士、税理士、社会保険労務士、人材教育コンサルタント(インストラクター)人事教育担当者のための…	加賀博 著			日本生産性本部生産性労働情報センター		2017.8	289p	21cm						¥2500	
978-4-88412-599-8	医療情報学 Vol.37No.4(2017)	Japan Journal of Medical Informatics				篠原出版新社		2017.8	p155〜210	26cm						¥2381	
978-4-88412-690-2	医学教育 第48巻・第4号	Medical Education(Japan)	日本医学教育学会 編集			日本医学教育学会	篠原出版新社	2017.8	p205〜288	26cm						¥1600	
978-4-88412-691-9	乳癌の臨床 Vol.32No.4(2017)	Japanese Journal of Breast Cancer				篠原出版新社		2017.8	69p	26cm					総説高濃度乳房問題に関する現状と課題	¥2500	
978-4-88469-914-7	それでも1人の営業マンが起業を成功させたわけ	コインランドリー投資をブームにした男の物語 マンマチャオ創業秘話	三原淳 著				太陽出版	2017.9	159p	19cm						¥1200	
978-4-88510-381-0	歯科医院ではたらく若手ドクターのためのチームデビュー講座		杉元信代 著	あらいぴろよ え		デンタルダイヤモンド社		2017.9	109p	21cm						¥3500	
978-4-88510-382-7	デンチャーメインテナンス	Denture of the Maintenance	谷田部優 監修	前畑香 編著		デンタルダイヤモンド社		2017.9	97p	20cm						¥3500	
978-4-88510-383-4	歯科医院増患プロジェクト	スタッフみんなで取り組む26の手法	根本和馬 編著			デンタルダイヤモンド社		2017.9	215p	19cm						¥3200	
978-4-88510-384-1	ドリル式歯科衛生士臨床のBASIC of BASIC 52	いまさら聞きにくい!基本だけをセレクト 4名のDHがやさしく解説	Tomorrow Link 監修	浜田智恵子 編著		デンタルダイヤモンド社		2017.9	121p	26cm						¥3200	
978-4-88563-399-7	JOHNS Vol.33No.9(2017-9増大号)		JOHNS編集委員会 編集			東京医学社		2017.9	p1077〜1384	26cm					特集頭頸部悪性腫瘍の疑問に答える	¥5000	
978-4-88621-772-1	物部氏の伝承と史実		前田晴人 著			同成社		2017.9	219p	19cm						¥2300	
978-4-88626-604-0	聖書とわたし		ロイス・ロック 文	アリーダ・マッサーリ 絵		ドン・ボスコ社		2017.10	127p	22cm						¥1400	
978-4-88724-593-8	その英語、ちょっとカタすぎます!	日本人が知らないネイティヴの英語表現	キャサリン・A.クラフト 著	里中哲彦 編訳		DHC		2017.9	191p	19cm	録音ディスク(1枚 12cm)					¥1500	
978-4-88851-277-0	長崎プロテスタント教界史 上巻	東山手から始まった新教の教会	松本汎人 著			長崎文献社		2017.6	335p	21cm						¥1667	全3巻セット¥5000
978-4-88851-277-0	長崎プロテスタント教界史 中巻	東山手から始まった新教の教会	松本汎人 著			長崎文献社		2017.6	431p	21cm						¥1667	全3巻セット¥5000
978-4-88851-277-0	長崎プロテスタント教界史 下巻	東山手から始まった新教の教会	松本汎人 著			長崎文献社		2017.6	339, 13p	21cm						¥1666	全3巻セット¥5000
978-4-88900-950-7	被災地福島の今を訪れて	見て、聞いて、考えて、伝える	神戸女学院大学石川康宏ゼミナール 編			日本機関紙出版センター		2017.9	206p	21cm						¥1600	
978-4-89008-564-4	ユダヤ人と人類に与えられた永遠の生命 10		梶原和義 著			JDC出版		2017.9	342p	20cm						¥1800	
978-4-89040-304-2	ママ目線で建てる!自由設計の家 vol.12(2017September)	東海版				名古屋リビング新聞社	流行発信	2017.9	175p	30cm		流行発信MOOK				¥352	
978-4-89040-305-9	ママ目線で建てる!自由設計の家 vol.2(2017September)	岐阜版				名古屋リビング新聞社	流行発信	2017.9	98p	30cm		流行発信MOOK				¥352	
978-4-89040-306-6	おでかけカフェ 7	名古屋 愛知 岐阜 三重 静岡 滋賀 福井	流行発信 編集			流行発信		2017.9	227p	29cm		流行発信MOOK	おでかけシリーズ Vol.51			¥920	
978-4-89219-435-1	ゆかいなちびっこモンスター はがいたい!のまき		たんじあきこ 作			風濤社		2017.9	24p	20×21cm		らいおんbooks				¥1200	
978-4-89308-885-7	イ・ヨンエの晩餐	韓国の美しい食べ物のお話	イヨンエ 著	ホンジュヨン 著		ブックマン社		2017.9	235p	26cm						¥2400	
978-4-89358-925-5	日本語教育への道しるべ 第1巻		坂本正 監修	川崎直子 監修		凡人社		2017.8	213p	21cm					ことばのまなび手を知る	¥1800	
978-4-89379-186-3	自然人 No.54(2017秋)	北陸-人と自然の見聞録				橋本確文堂		2017.9	80p	29cm					特集・知るほどに楽しくなる北陸の石	¥704	
978-4-89451-772-1	結果を出すリーダーほど動かない	部下が期待どおりに動く壁マネジメント術	山北陽平 著			フォレスト出版		2017.9	260p	19cm						¥1500	
978-4-89451-973-2	こころの終末期医療	スピリチュアルペインを乗り越えて	入江吉正 著			フォレスト出版		2017.9	273p	18cm		Forest 2545 Shinsyo 125				¥900	
978-4-89489-229-3	東アジアの民族と文化の変貌	少数民族と漢族、中国と日本	鈴木正崇 著			風響社		2017.8	566p	22cm						¥8000	
978-4-89491-339-4	大学のメンタルヘルス VOL.1(2017July)	Japanese Journal of College Mental Health	全国大学メンタルヘルス学会誌編集委員会 編集			全国大学メンタルヘルス学会	萌文社	2017.7	98p	30cm						¥2500	
978-4-89492-217-4	雲遊天下 127					ビレッジプレス		2017.9	64p	21cm					<特集>酒場よ-追憶の下町酒場	¥500	
978-4-89522-673-8	落語で辿る江戸・東京三十六席。	隠居の散歩居候の昼寝	林秀年 著		新訂版	三樹書房		2017.10	269p	21cm						¥1800	
978-4-89544-636-5	落陽の道	小助川鐘一郎戦陣回想録	小助川鐘一郎 著	大坂高昭 編著		無明舎出版		2017.7	253p	19cm						¥1800	
978-4-89586-050-5	もっと知りたい!イスラエル	古くて新しい国★イスラエルの旅	平岡真一郎 文・写真			エフ・エル・リンク	ミルトス	2017.8	111p	30cm						¥1500	
