ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-319-46172-1	福岡県・福岡市・北九州市の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	313p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-46185-1	佐賀県の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	317p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-46197-4	長崎県の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	317p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-46209-4	熊本県・熊本市の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	302p	21cm		教員採用試験参考書シリーズ 11				¥1500	
978-4-319-46221-6	大分県の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	310p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-46231-5	宮崎県の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	310p	21cm		教員採用試験参考書シリーズ 9				¥1500	
978-4-319-46244-5	鹿児島県の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	310p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-46256-8	沖縄県の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	309p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-46268-1	名古屋市の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	310p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-46281-0	京都市の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	316p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-46293-3	神戸市の養護教諭参考書 2019年度版		協同教育研究会 編			協同出版		2017.12	310p	21cm		教員採用試験参考書シリーズ 12				¥1500	
978-4-319-67653-8	山形市・酒田市地区広域の消防職大卒程度 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	283p	21cm		山形県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67661-3	いわき市の消防職上級 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	283p	21cm		福島県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67678-1	栃木県の警察官<大学卒業者> 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	310p	21cm		栃木県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67684-2	高崎市・太田市・桐生市・安中市の消防職Ⅰ・上級・大卒程度 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	296p	21cm		群馬県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67737-5	富山市・高岡市・富山県東部の消防職上級・大卒程度 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	288p	21cm		富山県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67739-9	富山県の警察官A<大学卒> 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.11	322p	21cm		富山県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67771-9	福井県の警察官A<大学卒> 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	308p	21cm		福井県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67778-8	山梨県の警察官A 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	312p	21cm		山梨県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67786-3	長野県の警察官<A> 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.11	333p	21cm		長野県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67794-8	岐阜県の警察官A 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.11	331p	21cm		岐阜県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67868-6	奈良県の警察官A 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	300p	21cm		奈良県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67878-5	和歌山県の警察官A 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	322p	21cm		和歌山県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67916-4	山口県の警察官<A> 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	333p	21cm		山口県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67924-9	徳島県の警察官A 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	314p	21cm		徳島県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67939-3	愛媛県の警察官<大学卒> 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	314p	21cm		愛媛県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67947-8	高知県の警察官A 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	329p	21cm		高知県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67973-7	長崎県の警察官Ⅰ類 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	332p	21cm		長崎県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67981-2	熊本県の警察官A 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	331p	21cm		熊本県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67990-4	大分県の警察官A<大学卒業程度> 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.12	329p	21cm		大分県の公務員試験対策シリーズ教養試験				¥1500	
978-4-319-67998-0	宮崎県の警察官A 2019年度版	公務員試験教養試験	公務員試験研究会 編			協同出版		2017.11	318p	21cm		宮崎県の公務員試験対策シリーズ教養試験				¥1500	
978-4-322-13225-0	銀行法		佐藤則夫 編著	池田唯一 監修		金融財政事情研究会	きんざい	2017.11	541p	22cm						¥7000	
978-4-324-10312-8	平成29年改訂小学校教育課程実践講座 外国語活動・外国語		菅正隆 編著			ぎょうせい		2017.11	221p	21cm						¥1800	
978-4-324-10321-0	平成29年改訂中学校教育課程実践講座 理科		小林辰至 編著			ぎょうせい		2017.11	259p	21cm						¥1800	
978-4-324-10326-5	平成29年改訂中学校教育課程実践講座 外国語		菅正隆 編著			ぎょうせい		2017.11	198p	21cm						¥1800	
978-4-324-10392-0	設立・解散		坂本一 著	平山昇 著	第9次改訂	ぎょうせい		2017.11	276p	26cm		会社税務マニュアルシリーズ 1				¥4000	
978-4-324-10393-7	資本戦略		今西浩之 著		第9次改訂	ぎょうせい		2017.11	237p	26cm		会社税務マニュアルシリーズ 2				¥4000	
978-4-324-10394-4	組織再編		寺西尚人 著		第9次改訂	ぎょうせい		2017.11	545p	26cm		会社税務マニュアルシリーズ 3				¥5500	
978-4-324-10395-1	企業再生・コーポレートガバナンス		柳澤義一 著	椿本雅朗 著	第9次改訂	ぎょうせい		2017.11	317p	26cm		会社税務マニュアルシリーズ 4				¥4000	
978-4-326-30263-5	帝国の遺産と現代国際関係		納家政嗣 編	永野隆行 編		勁草書房		2017.11	292p	22cm						¥4000	
978-4-327-41098-8	新編小学校英語教育法入門		樋口忠彦 編著	加賀田哲也 編著		研究社		2017.11	238p	21cm						¥2100	
978-4-327-44116-6	<ドラマ仕立て>イギリス英語のリスニング	楽しく学ぶ!ロンドン暮らし12か月のストーリー	ナディア・マケックニー 著	近藤康裕 訳		研究社		2017.12	154p	21cm						¥1700	
978-4-327-45280-3	英語スピーチ・クリニック	SPEECH CLINIC FOR ENGLISH LEARNERS	ケリー伊藤 著			研究社		2017.12	181p	21cm						¥1600	
978-4-327-45281-0	英文創作教室	英日対訳	レアード・ハント 著	柴田元幸 編訳		研究社		2017.12	247p	21cm						¥2800	
978-4-330-84117-5	JR電車編成表 2018冬		ジェー・アール・アール 編			交通新聞社		2017.11	423p	26cm						¥2600	
978-4-330-84217-2	普通列車編成両数表 Vol.38		ジェー・アール・アール 編			交通新聞社		2017.11	255p	26cm						¥2500	
978-4-331-52133-5	どうしても忘れられない彼ともう一度つきあう方法		ANNA 著		完全版	廣済堂出版		2017.12	225p	19cm						¥1400	
978-4-331-61672-7	大江戸巨魂侍 13		鳴海丈 著			廣済堂出版		2017.12	264p	16cm		廣済堂文庫 な-11-24	特選時代小説		淫闘!邪忍軍団	¥648	
978-4-331-80378-3	W! VOL.16					廣済堂出版		2017.12	104p	30cm	DVDビデオディスク(1枚 12cm)	廣済堂ベストムック 373号			黒羽麻璃央完全SPECIAL・崎山つばさ・染谷俊之×赤澤燈×廣瀬智紀・東啓介・近藤頌利	¥1850	
978-4-334-04319-3	ブラック職場	過ちはなぜ繰り返されるのか?	笹山尚人 著			光文社		2017.11	241p	18cm		光文社新書 913				¥780	
978-4-334-04320-9	2025年の銀行員	地域金融機関再編の向こう側	津田倫男 著			光文社		2017.11	178p	18cm		光文社新書 914				¥740	
978-4-334-04321-6	医学部バブル	最高倍率30倍の裏側	河本敏浩 著			光文社		2017.11	233p	18cm		光文社新書 915				¥780	
978-4-334-04322-3	女子高生制服路上観察		佐野勝彦 著			光文社		2017.11	226p	18cm		光文社新書 916				¥820	
978-4-334-04323-0	「家事のしすぎ」が日本を滅ぼす		佐光紀子 著			光文社		2017.11	242p	18cm		光文社新書 917				¥760	
978-4-334-84308-3	Mart BALMUDAトースターBOOK	パンもおかずもおいしい!				光文社		2017.12	98p	30cm		Martブックス Vol.24				¥907	
978-4-334-84309-0	Sprout 2017November					光文社		2017.12	98p	30cm		Martブックス VOL.25			日帰りで行く大人のおいしい街歩き 4	¥880	
978-4-334-90222-3	どこにいるの?	乃木坂46新内眞衣ファースト写真集	佐藤佑一 撮影			光文社		2017.11	1冊(ページ付なし)	26cm						¥1800	
978-4-334-91192-8	ノーマンズランド	No Man's Land	誉田哲也 著			光文社		2017.11	402p	20cm						¥1600	
978-4-334-91193-5	デッド・オア・アライブ	DEAD OR ALIVE	楡周平 著			光文社		2017.11	388p	20cm						¥1700	
978-4-334-91194-2	シネマコンプレックス	Cinema Complex	畑野智美 著			光文社		2017.11	252p	20cm						¥1600	
978-4-334-91195-9	襷を我が手に		蓮見恭子 著			光文社		2017.11	331p	19cm						¥1600	
978-4-334-97960-7	おちゃめに100歳!寂聴さん		瀬尾まなほ 著			光文社		2017.11	269p	19cm						¥1300	
978-4-334-97961-4	幸せになる女の思考レッスン		ワタナベ薫 著			光文社		2017.11	207p	19cm						¥1400	
978-4-334-97962-1	3×3の朝ごパン	かんたん!かわいい!	あや 著			光文社		2017.11	127p	21cm		美人時間ブック				¥1300	
978-4-334-97963-8	林檎の樹の下で 上	アップルはいかにして日本に上陸したのか。	斎藤由多加 著	うめ 漫画		光文社		2017.11	223p	19cm					禁断の果実上陸編	¥1300	
978-4-334-97964-5	林檎の樹の下で 下	アップルはいかにして日本に上陸したのか。	斎藤由多加 著	うめ 漫画		光文社		2017.11	221p	19cm					日本への帰化編	¥1300	
978-4-334-97965-2	annasのもじの刺繡	ひらがな、数字、アルファベット…アイデアいっぱい、想いをつづる糸のことば	川畑杏奈 著			光文社		2017.11	95p	21cm						¥1300	
978-4-335-31326-4	プレップ法学を学ぶ前に		道垣内弘人 著		第2版	弘文堂		2017.11	138p	19cm		プレップシリーズ				¥1000	
978-4-335-35714-5	ロボット法	AIとヒトの共生にむけて	平野晋 著			弘文堂		2017.11	292p	20cm						¥2700	
978-4-335-51103-5	社会人類学年報 VOL.43(2017)		東京都立大学・首都大学東京社会人類学会 編集	松園万亀雄 監修		弘文堂		2017.11	180p	22cm						¥3400	
978-4-336-06016-7	定本夢野久作全集 3		夢野久作 著	西原和海 編集		国書刊行会		2017.10	569p	22cm						¥9500	
978-4-336-06205-5	カナタKOREAN 中級1		カナタ韓国語学院 著			国書刊行会		2017.10	279p	28cm	MP3形式CD(1枚 12cm)					¥2500	
978-4-336-06229-1	映画論叢 46		丹野達弥 編輯			国書刊行会		2017.11	125p	21cm					和田嘉訓/歸山教正/テレンス・マリック/山村聡	¥1000	
978-4-338-19235-4	ツトムとネコのひのようじん		にしかわおさむ ぶん・え			小峰書店		2017.11	95p	22cm		おはなしだいすき				¥1200	
978-4-343-00969-2	ひょうごの自然フィールドガイド	身近な生きものたち 兵庫県生物学会70周年記念出版	兵庫県生物学会 編			神戸新聞総合出版センター		2017.11	175p	21cm						¥1600	
978-4-344-42689-4	「小池劇場」の真実		有本香 著			幻冬舎		2017.11	221p	16cm		幻冬舎文庫 あ-66-1				¥540	
978-4-344-84111-6	純血種の贄		愁堂れな 著			幻冬舎コミックス	幻冬舎	2017.11	234p	15cm		幻冬舎ルチル文庫 し2-72				¥630	
978-4-344-91392-9	「ややこしい自分」とうまく付き合う方法		上田容子 著			幻冬舎メディアコンサルティング	幻冬舎	2017.11	199p	19cm						¥1300	
978-4-344-91393-6	中小企業のための「超経理」		加藤弘之 著			幻冬舎メディアコンサルティング	幻冬舎	2017.11	209p	18cm		経営者新書 194				¥800	
978-4-344-91402-5	アレルギーは腸から治す	アトピー・花粉症もスッキリ!	林隆博 著			幻冬舎メディアコンサルティング	幻冬舎	2017.11	201p	19cm						¥1200	
978-4-344-91447-6	CSRエピソード	CSR EPISODE	福島隆史 著			幻冬舎メディアコンサルティング	幻冬舎	2017.11	201p	19cm						¥1000	
978-4-344-91449-0	タイの微笑み、バリの祈り	一昔前のバンコク、少し前のバリ	柴田和夫 著			幻冬舎メディアコンサルティング	幻冬舎	2017.11	291p	20cm						¥1200	
978-4-344-91450-6	価値創造学体系序説 第1巻		石塚義高 編著			幻冬舎メディアコンサルティング	幻冬舎	2017.11	362p	20cm						¥1800	
