ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-408-55391-7	スケートボーイズ	SKATE BOYS	碧野圭 著			実業之日本社		2017.11	251p	16cm		実業之日本社文庫 あ5-6				¥574	
978-4-408-55392-4	白バイガール 3		佐藤青南 著			実業之日本社		2017.11	293p	16cm		実業之日本社文庫 さ4-3			駅伝クライシス	¥593	
978-4-410-10275-2	基礎と演習数学Ⅱ+B		チャート研究所 編著		改訂版	数研出版		2017.11	583p	21cm		チャート式				¥1950	
978-4-410-14208-6	実戦生物重要問題集-生物基礎・生物 2018		宮田幸一良 著			数研出版		2017.11	151p	21cm						¥830	
978-4-410-14224-6	実戦数学重要問題集-数学Ⅰ・Ⅱ・Ⅲ・A・B<理系> 2018					数研出版		2017.11	279p	21cm						¥1270	
978-4-410-14272-7	入試によく出るこれだけ70題!数学ⅠⅡⅢAB		チャート研究所 編著			数研出版		2017.11	159p	21cm		チャート式シリーズ				¥1250	
978-4-410-14277-2	入試によく出るこれだけ70題!数学ⅠⅡAB		チャート研究所 編著			数研出版		2017.11	159p	21cm		チャート式シリーズ				¥1250	
978-4-410-14308-3	実戦物理重要問題集-物理基礎・物理 2018					数研出版		2017.11	143p	21cm						¥880	
978-4-410-14328-1	実戦化学重要問題集-化学基礎・化学 2018					数研出版		2017.11	159p	21cm						¥900	
978-4-410-28204-1	看護系受験問題集生物基礎+生物					数研出版		2017.11	127p	26cm						¥840	
978-4-413-04525-4	AI時代を生き残る仕事の新ルール		水野操 著			青春出版社		2017.11	196p	18cm		青春新書INTELLIGENCE PI-525				¥840	
978-4-413-04526-1	抗がん剤の辛さが消える速効!漢方力		井齋偉矢 著			青春出版社		2017.11	188p	18cm		青春新書INTELLIGENCE PI-526				¥880	
978-4-413-11232-1	1日1回!子どもの目がどんどんよくなるすごいゲーム		若桜木虔 著			青春出版社		2017.11	79p	26cm						¥1300	
978-4-413-11235-2	ねこにかまってもらう究極のツボ♡		ねこの気持ち研究会 編			青春出版社		2017.11	157p	19cm						¥1050	
978-4-413-21101-7	肺炎は「口」で止められた!	健康寿命が延びる1日5分の習慣	米山武義 著			青春出版社		2017.11	189p	18cm		青春新書PLAY BOOKS P-1101				¥1000	
978-4-415-22455-8	いちばんわかりやすい!2級土木施工管理技術検定合格テキスト		コンデックス情報研究所 編著			成美堂出版		2017.11	431p	22cm						¥2000	
978-4-415-22553-1	保育士入門テキスト '18年版	スラスラ読める	近喰晴子 監修	コンデックス情報研究所 編著		成美堂出版		2017.12	223p	22cm						¥1300	
978-4-415-22564-7	成功する!公務員の面接採用試験 '19年版	何をきかれ、どこをみられるか?	成美堂出版編集部 編著			成美堂出版		2017.11	167p	22cm						¥900	
978-4-415-22566-1	警察官Ⅰ類・A過去問題集 '19年版	大卒レベル	成美堂出版編集部 編著			成美堂出版		2017.11	255p	22cm						¥1200	
978-4-415-22567-8	警察官Ⅲ類・B過去問題集 '19年版	高卒レベル	成美堂出版編集部 編著			成美堂出版		2017.11	231p	22cm						¥1200	
978-4-415-22568-5	消防官Ⅰ類・A過去問題集 '19年版	大卒レベル	成美堂出版編集部 編著			成美堂出版		2017.11	255p	22cm						¥1200	
978-4-415-22569-2	消防官Ⅲ類・B過去問題集 '19年版	高卒レベル	成美堂出版編集部 編著			成美堂出版		2017.11	231p	22cm						¥1200	
978-4-415-22572-2	これだけ覚える!保育士重要項目 '18年版	新保育所保育指針に対応	近喰晴子 監修	コンデックス情報研究所 編著		成美堂出版		2017.12	302p	22cm						¥1200	
978-4-415-22573-9	保育士一問一答問題集 '18年版	ドンドン解ける!	近喰晴子 監修	コンデックス情報研究所 編著		成美堂出版		2017.12	334p	18cm						¥1300	
978-4-415-22574-6	本試験型保育士問題集 '18年版	新保育所保育指針に対応	近喰晴子 監修	コンデックス情報研究所 編著		成美堂出版		2017.12	262p	22cm						¥1400	
978-4-415-22595-1	本試験型漢字検定1級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	143p	22cm						¥900	
978-4-415-22596-8	本試験型漢字検定準1級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	167p	22cm						¥800	
978-4-415-22597-5	本試験型漢字検定2級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	167p	22cm						¥800	
978-4-415-22598-2	本試験型漢字検定準2級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	127p	22cm						¥660	
978-4-415-22599-9	本試験型漢字検定3級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	127p	22cm						¥660	
978-4-415-22600-2	本試験型漢字検定4級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	127p	22cm						¥660	
978-4-415-22601-9	本試験型漢字検定5級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	127p	22cm						¥660	
978-4-415-22602-6	本試験型漢字検定6級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	127p	22cm						¥660	
978-4-415-22603-3	本試験型漢字検定7・8級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	127p	22cm						¥660	
978-4-415-22604-0	本試験型漢字検定9・10級試験問題集 平成30年版		成美堂出版編集部 編著			成美堂出版		2017.12	127p	22cm						¥660	
978-4-415-32274-2	今日からはじめるヴィンテージDIY	はじめてでも失敗なく作れる風合いあふれる自分だけの家具	成美堂出版編集部 編			成美堂出版		2017.11	128p	26cm						¥1100	
978-4-415-32407-4	100語で簡単!ネイティブに伝わる英会話		デイビッド・セイン 著			成美堂出版		2017.12	207p	19cm						¥1000	
978-4-415-32423-4	たのしくうんてん!でんしゃ	新幹線・特急電車・通勤電車・SLがたのしめる!	山崎たかし 絵			成美堂出版		2017.11	23p	21cm		音と光のでる絵本				¥2200	
978-4-415-32431-9	ナンプレINSPIRE 200 初級→上級1	楽しみながら、集中力・記憶力・判断力アップ!!	川崎光徳 著			成美堂出版		2017.12	271p	16cm						¥600	
978-4-415-32432-6	ナンプレINSPIRE 200 上級→難問1	楽しみながら、集中力・記憶力・判断力アップ!!	川崎光徳 著			成美堂出版		2017.12	255p	16cm						¥600	
978-4-415-32433-3	ナンプレINSPIRE 200 超難問1	楽しみながら、集中力・記憶力・判断力アップ!!	川崎光徳 著			成美堂出版		2017.12	255p	16cm						¥600	
978-4-416-51767-3	日本のZINEについて知ってることすべて	同人誌,ミニコミ,リトルプレス-自主制作出版史1960〜2010年代	ばるぼら 編著	野中モモ 編著		誠文堂新光社		2017.11	319p	26cm						¥2600	
978-4-416-51772-7	ねこ語会話帖	猫の言葉をシンプルに理解するためのフォトブック	今泉忠明 監修			誠文堂新光社		2017.11	127p	21cm						¥1000	
978-4-416-71704-2	香り高い焼き菓子大人のBAKE	洋酒、スパイス、ハーブ、塩を効かせた	荻田尚子 著			誠文堂新光社		2017.11	95p	26cm						¥1400	
978-4-416-71719-6	和食器のきほん	テーブルコーディネートアイテム 豊富な種類と産地、揃え方と扱い方、上手なしつらえまで	浜裕子 著		改訂版	誠文堂新光社		2017.11	127p	26cm						¥2500	
978-4-417-01726-4	知財実務ガイドブック	知財の活用とトラブル対策	三山峻司 編著			青林書院		2017.11	459p	21cm						¥5500	
978-4-418-17254-2	BOYS AND MEN presentsなごやめしのほん					世界文化社		2017.11	111p	24cm						¥2300	
978-4-418-17255-9	夏井いつきの「雪」の歳時記		夏井いつき 著			世界文化社		2017.11	94p	26cm						¥1300	
978-4-418-17335-8	野崎洋光 春夏秋冬の献立帳	「分とく山」の永久保存レシピ	野崎洋光 著	幕内秀夫 著		世界文化社		2017.11	208p	26cm						¥1800	
978-4-419-06481-5	販売士2級	日本商工会議所全国商工会連合会検定	清水敏行 共著	中谷義浩 共著	第3版	税務経理協会		2017.11	399p	21cm						¥2700	
978-4-419-06487-7	オーナーのための自社株の税務&実務	売買・保有・評価	辻・本郷税理士法人 編		10訂版	税務経理協会		2017.11	355p	21cm						¥3700	
978-4-425-31331-0	船会社の経営破綻と実務対応	荷主・海上運送人はいかに対処するか	佐藤達朗 共著	雨宮正啓 共著		成山堂書店		2017.11	281p	22cm						¥3800	
978-4-425-84061-8	実例でわかる漁業法と漁業権の課題		小松正之 共著	有薗眞琴 共著		成山堂書店		2017.11	275p	22cm						¥3800	
978-4-426-12376-5	生命保険の正しい教科書	生保会社の「カモ」になっていませんか?	三田村京 著			自由国民社		2017.11	219p	21cm						¥1600	
978-4-426-60994-8	U-CANの証券外務員一種速習レッスン 2017-2018年版		ユーキャン証券外務員試験研究会 編			ユーキャン学び出版	自由国民社	2017.11	525p	21cm						¥2400	
978-4-426-60995-5	U-CANの証券外務員一種予想問題集 2017-2018年版		ユーキャン証券外務員試験研究会 編			ユーキャン学び出版	自由国民社	2017.11	308p	21cm						¥2000	
978-4-433-41157-2	社会保障の数量分析	Quantitative Analysis on Social Security	吉田有里 著			清文社		2017.11	158p	21cm						¥2400	
978-4-433-60517-9	地方税取扱いの手引 平成29年10月改訂		地方税制度研究会 編			納税協会連合会	清文社	2017.11	1547p	26cm						¥5200	
978-4-433-60787-6	法人税事例選集 平成29年10月改訂	問答式	森田政夫 共著	西尾宇一郎 共著		清文社		2017.11	1269p	21cm						¥4200	
978-4-433-62907-6	「パナマ文書以後」に対応する国外財産の移転・管理と税務マネジメント		佐藤臣夫 著	清水鏡雄 著		清文社		2017.11	400p	21cm						¥4000	
978-4-433-65047-6	図解でわかる新民法<債権法>		浜辺陽一郎 著			清文社		2017.11	255p	21cm						¥2200	
978-4-433-67407-6	不動産の評価・権利調整と税務 平成29年10月改訂	土地・建物の売買・賃貸からビル建設までのコンサルティング	鵜野和夫 著			清文社		2017.11	1061p	21cm						¥4600	
978-4-434-23650-1	水素育毛革命	決定版 「水素」のスーパーパワーが薄毛の黒幕「活性酸素」にアタック	鈴木奈央子 著	二木昇平 監修		銀河書籍	星雲社	2017.11	187p	19cm						¥1200	
978-4-434-23747-8	昭和天皇、退位せず	共産革命を憂慮した天皇	更級悠哉 著			青山ライフ出版	星雲社	2017.10	281p	20cm						¥1500	
978-4-434-23748-5	メイドから母になりました 2		月本飛鳥 漫画	夕月星夜 原作		アルファポリス	星雲社	2017.11	181p	19cm		Regina COMICS				¥680	
978-4-434-23757-7	魔王失格!		世鳥アスカ 漫画	羽鳥紘 原作		アルファポリス	星雲社	2017.11	156p	19cm		Regina COMICS				¥680	
978-4-434-23828-4	還暦男南アメリカ大陸五〇日間約一万kmを行く	マチュピチュ・ウユニ・パタゴニア・イグアスを巡る一人旅	野村芳弘 著			ブイツーソリューション	星雲社	2017.10	138p	21cm	DVDビデオディスク(1枚 12cm)					¥1296	
978-4-434-23831-4	豊臣奇譚		世川行介 著			彩雲出版	星雲社	2017.11	365p	20cm		戦国倭人伝 第2部				¥1800	
978-4-434-23846-8	心臓病と駆け抜けた2時間18分57秒		田中隆則 著			ブイツーソリューション	星雲社	2017.11	130p	19cm						¥1200	
978-4-434-23854-3	企業再生へのプロローグ 続		岩崎雄司 著			ブイツーソリューション	星雲社	2017.11	151p	19cm					復興支援の現場から	¥926	
978-4-434-23882-6	ひよくれんり 3	Chizuru & Masamune	なかゆんきなこ 著			アルファポリス	星雲社	2017.11	349p	15cm		エタニティ文庫	エタニティブックス	Rouge		¥640	
978-4-434-23883-3	誘惑トップ・シークレット	Michiru & Syu	加地アヤメ 著			アルファポリス	星雲社	2017.11	349p	15cm		エタニティ文庫	エタニティブックス	Rouge		¥640	
978-4-434-23884-0	私、不運なんです!?	Sachiko & Takashi	あかし瑞穂 著			アルファポリス	星雲社	2017.11	380p	15cm		エタニティ文庫	エタニティブックス	Rouge		¥640	
978-4-434-23926-7	大阪で歴史的勝訴	高校無償化裁判たたかいの記録 vol.2	月刊イオ編集部 編			樹花舎	星雲社	2017.10	79p	21cm						¥500	
978-4-434-23935-9	A Passage to Self in Virginia Woolf's Works and Life		臼井雅美 著			現代図書	星雲社	2017.10	196p	22cm						¥2600	
978-4-434-23941-0	統合医療でがんに克つ VOL.113(2017.11)					クリピュア	星雲社	2017.10	73p	30cm					特集・がん治療における医科・歯科連携	¥925	
978-4-434-23945-8	裸の錬金術師	ゼロから這いあがれ! 今すぐ人生を大逆転させる魔法の言葉81	大成信一朗 著			サンライズパブリッシング	星雲社	2017.11	232p	19cm						¥1400	
978-4-434-23952-6	ライフライン21がんの先進医療 vol.27(2017Oct.)	がん患者と家族に希望の光を与える情報誌				蕗書房	星雲社	2017.10	98p	30cm					特集・肺がんの先進医療	¥1143	
978-4-434-23953-3	歌声は幸せを残すだろう	詩集	藍りんこ 著			風詠社	星雲社	2017.11	54p	19cm						¥648	
