ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-86279-447-5	彼女のカレラファンブック	一台のクルマとの出会いが人生を変える-新感覚“ゆるふわ”カーコミックの決定版!				モーターマガジン社		2017.9	137p	30cm		モーターマガジンムック				¥1463	
978-4-86279-448-2	RIDEX 13		東本昌平 作			モーターマガジン社		2017.9	192p	21cm		Motor Magazine Mook				¥880	
978-4-86279-449-9	雨はこれから 2		東本昌平 作			モーターマガジン社		2017.9	177p	21cm		Motor Magazine Mook				¥630	
978-4-86279-450-5	CUSTORA 2-2	カスタム虎の穴	アオキシン 著			モーターマガジン社		2017.9	199p	21cm		Motor Magazine Mook			ていねい整備編 vol.2	¥1093	
978-4-86279-451-2	バイク擬人化菌書 1		鈴木秀吉 作			モーターマガジン社		2017.9	162p	21cm		Motor Magazine Mook				¥880	
978-4-86283-247-4	たからづか学	まちの姿と歴史文化が語る宝塚	定藤繁樹 編著			関西学院大学出版会		2017.10	244p	21cm						¥2300	
978-4-86297-708-3	K-POP BEST IDOL Vol.5					ロングランドジェイ	ジーウォーク	2017.10	97p	30cm		G-MOOK 133			BTS大本命!	¥1000	
978-4-86319-601-8	月刊人事労務実務のQ&A No.87(2017-10)	人事労務に関する最初で唯一のQ&A専門誌				日本労務研究会	労働調査会	2017.10	54p	30cm					副業・兼業をめぐるトラブル対策/労働契約法の総点検 下	¥1000	
978-4-86319-635-3	イラストで見る安衛則100	必携職長・安全衛生責任者	浮田義明 監修	労働調査会 編	改訂6版	労働調査会		2017.9	149p	21cm						¥1200	
978-4-86327-405-1	宮本輝作品研究	その出発と展開	藤村猛 著			溪水社		2017.9	183p	22cm						¥3000	
978-4-86327-406-8	「説明表現能力」育成のための学習指導論		萩中奈穂美 著			溪水社		2017.9	286p	22cm						¥4500	
978-4-86333-129-7	藤式部の恋人	「源氏物語」another story	毛井公子 著			あるむ		2017.9	342p	20cm						¥1700	
978-4-86336-671-8	INCARNATION	黒木メイサ写真集	LESLIE KEE 撮影			東京ニュース通信社		2017.9	1冊(ページ付なし)	30cm		TOKYO NEWS MOOK 通巻638号				¥3200	
978-4-86336-685-5	CINEMA STARS vol.1ISSUE					東京ニュース通信社		2017.10	98p	30cm		TOKYO NEWS MOOK 通巻652号			AKIRA×岩田剛典「HiGH&LOW THE MOVIE」	¥833	
978-4-86336-686-2	TRENTE	HIROKI AIBA PHOTO BOOK				東京ニュース通信社		2017.9	1冊(ページ付なし)	37cm	DVDビデオディスク(1枚 12cm)	TOKYO NEWS MOOK 通巻653号				¥3200	
978-4-86345-341-8	「食」の研究	これからの重要課題	生駒俊明 編著	伊藤武 ほか共著		丸善プラネット	丸善出版	2017.10	201p	19cm		キヤノン財団ライブラリー				¥1600	
978-4-86358-520-1	鉄楽	生活を彩るロートアイアン	松岡信夫 著	北田英治 写真		建築資料研究社		2017.10	115p	26cm						¥2300	
978-4-86374-231-4	積算資料北陸版 Vol.91(2017年度下期版)		経済調査会北陸支部 編集			経済調査会		2017.10	174p	26cm						¥3333	
978-4-86390-045-5	左官読本 第9号		小林澄夫 責任編集			風土社		2017.10	32p	19cm					塗り壁の細部	¥926	
978-4-86395-944-6	後藤謙次守護霊インタビュー政局を読む	「報道ステーション」コメンテーター	大川隆法 著			幸福の科学出版		2017.9	175p	19cm						¥1400	
978-4-86396-492-1	建機グラフィックス Vol.7					芸文社		2017.11	113p	30cm	DVDビデオディスク(1枚 12cm)	GEIBUN MOOKS			現場に輝くプロフェッショナルマシンたちの勇姿を完全収録	¥2000	
978-4-86396-496-9	外反母趾ソックス	つらい痛みを自分で防ぐ! 外反母趾のケアと正しいウォーキング法	浅田充宏 監修			芸文社		c2017	50p	21cm		GEIBUN MOOKS	はつらつ元気特選ムック			¥1574	
978-4-86403-257-5	最上義光		竹井英文 編著			戎光祥出版		2017.10	415p	21cm		シリーズ・織豊大名の研究 6				¥6500	
978-4-86403-261-2	宇喜多秀家		大西泰正 著			戎光祥出版		2017.10	111p	21cm		シリーズ・実像に迫る 013				¥1500	
978-4-86403-262-9	井伊直政	家康筆頭家臣への軌跡	野田浩子 著			戎光祥出版		2017.10	233p	19cm		中世武士選書 39				¥2500	
978-4-86405-120-0	歌舞伎と革命ロシア	一九二八年左団次一座訪ソ公演と日露演劇交流	永田靖 編	上田洋子 編		森話社		2017.10	387p	22cm						¥4800	
978-4-86410-569-9	「低気圧頭痛」は治せる!		佐藤純 著			飛鳥新社		2017.10	161p	19cm						¥1204	
978-4-86410-570-5	開運おでかけ手帖 2018		あべけいこ 著			飛鳥新社		2017.10	94p	18cm						¥1111	
978-4-86412-125-5	絵本作家の百聞百見		川端誠 著			子どもの未来社		2017.10	182p	19cm						¥1300	
978-4-86429-469-0	大学教育と読書	大学生協からの問題提起	玉真之介 編著	全国大学生活協同組合連合会教職員委員会 監修		大学教育出版		2017.10	147p	21cm						¥1600	
978-4-86429-470-6	電磁波工学の基礎		若林秀昭 著			大学教育出版		2017.10	129p	26cm						¥2200	
978-4-86429-471-3	人の生き方の変容を問う	大人と子ども・男と女の境界線	景山雄二 著			大学教育出版		2017.10	211p	21cm						¥2000	
978-4-86434-074-8	現代経営学		宮坂純一 編著	水野清文 編著		五絃舎		2017.9	112p	21cm						¥1400	
978-4-86434-075-5	経営学へのご招待		高木直人 編著			五絃舎		2017.9	187p	21cm						¥2000	
978-4-86439-589-2	医療経営白書 2017-2018年版		医療経営白書編集委員会 編集			日本医療企画		2017.9	324p	26cm					医療大変革期の組織改革と人材育成	¥5200	
978-4-86439-608-0	医療経営データ集 2017	数値で理解する医療・介護業界の最新動向	日本政策投資銀行 監修・編集	日本経済研究所 監修・編集		日本医療企画		2017.10	275p	30cm		医療経営士サブテキスト				¥3000	
978-4-86439-609-7	財政破綻に備える次なる医療介護福祉改革		松山幸弘 著			日本医療企画		2017.10	141p	21cm						¥2500	
978-4-86439-616-5	看護師のためのアドラー心理学	人間関係を変える、心に勇気のひとしずく	岩井俊憲 共著	長谷静香 共著		日本医療企画		2017.10	207p	19cm		看護師のしごととくらしを豊かにする 2				¥1500	
978-4-86456-251-5	古代出雲繁栄の謎		川原和人 著			ハーベスト出版		2017.9	331p	19cm		山陰文化ライブラリー 12				¥1500	
978-4-86468-520-7	Infini‐T Force 4	未来の描線	江尻立真 漫画	タツノコプロ 原作・企画		ヒーローズ	小学館クリエイティブ	2017.10				HCヒーローズコミックス				¥570	
978-4-86468-521-4	キリングバイツ 8		隅田かずあさ 作画	村田真哉 原作		ヒーローズ	小学館クリエイティブ	2017.10				HCヒーローズコミックス				¥560	
978-4-86468-522-1	ザ・アスリーターズ 3		淡田青 著			ヒーローズ	小学館クリエイティブ	2017.10				HCヒーローズコミックス				¥560	
978-4-86468-523-8	トランスノーツ 2		闇鍋テルミン 著			ヒーローズ	小学館クリエイティブ	2017.10				HCヒーローズコミックス				¥600	
978-4-86471-546-1	魂のブループリント	宇宙が描いた設計図 魂に刻まれた《本当の自分》を知れば人生はずっと楽になる	エルアシュール 著			ヒカルランド		2017.10	370p	19cm						¥1815	
978-4-86471-565-2	グニャーッと曲がり、健康になるピンク色のすごい魔法	どんなに硬いカラダも“ピンク色”を1分間見るだけ!	橋本陽輔 監修	日本ゼロポイント・アプローチ協会 編著		ヒカルランド		2017.10	170p	19cm						¥1500	
978-4-86472-618-4	リワールド・フロンティア 3	Reworld Frontier	国広仙戯 著			TOブックス		2017.11	351p	19cm					最弱にして最強の支援術式使い	¥1296	
978-4-86472-619-1	引きこもりだった男の異世界アサシン生活 2	HIKIKOMORI'S LIFE AS ASSASIN IN ANOTHER DIMENSION	服部正蔵 著	シロジ 画		TOブックス		2017.11	335p	19cm						¥1296	
978-4-86472-620-7	チートを作れるのは俺だけ	無能力だけど世界最強	三木なずな 著	黒野菜 イラスト		TOブックス		2017.11	327p	19cm						¥1296	
978-4-86472-621-4	ゼロ能力者の英雄伝説	最強スキルはセーブ&ロード	東国不動 著	こちも イラスト		TOブックス		2017.11	318p	19cm						¥1296	
978-4-86486-503-6	行政書士トレーニング問題集 2018年対策1		資格の大原行政書士講座 著			大原出版		2017.9	316p	21cm					基礎法学・憲法	¥1500	
978-4-86486-510-4	中小企業診断士科目別1次試験過去問題集 2018年対策3	過去5年分を科目別に完全収録!	資格の大原中小企業診断士講座 著			大原出版		2017.10	398p	21cm					企業経営理論	¥1200	
978-4-86486-516-6	はじめてのITパスポート合格テキスト&例題	最新試験対応<改訂版>	資格の大原情報処理講座 著		改訂3版	大原出版		2017.10	487p	21cm						¥1750	
978-4-86486-517-3	得点アップITパスポートトレーニング問題集	最新試験対応<改訂版>	資格の大原情報処理講座 著		改訂3版	大原出版		2017.10	519p	21cm						¥1750	
978-4-86487-696-4	ディズニーの労働問題	「夢と魔法の王国」の光と影	中島恵 著			三恵社		2017.9	184p	21cm						¥1800	
978-4-86490-119-2	東芝はなぜ原発で失敗したのか		相田英男 著			電波社		2017.10	262p	19cm						¥1600	
978-4-86494-135-8	懸賞当てるコツ&裏ワザ100	懸賞でLUCKY&HAPPY ハガキ&インターネット懸賞の当て方を徹底指南!	『懸賞なび』編集部 編			白夜書房		2017.10	81p	26cm		白夜ムック 557				¥1300	
978-4-86494-153-2	段位認定ナンバープレース中級編150題 14	目標タイム20〜28分	たきせあきひこ 著			白夜書房		2017.10	159p	18cm						¥580	
978-4-86503-050-1	K		森山大道 著			月曜社		2017.10	174p	23cm						¥2500	
978-4-86511-781-3	iTunes & iCloud超活用完全ガイド	iOS 11対応最新版 はじめてでも安心!ゼロからの超解説				マイウェイ出版		2017.11	96p	30cm		マイウェイムック	神様ヘルプPCシリーズ 56			¥1000	
978-4-86511-783-7	漢字ナンクロ番付 vol.2					マイウェイ出版		2017.11	249p	19cm		マイウェイムック				¥509	
978-4-86517-234-8	泌尿器外科 Vol.30No.9(2017年9月)	Japanese Journal of Urological Surgery				医学図書出版		2017.9	p1357〜1480	30cm					特集前立腺癌および腎癌診療ガイドライン改訂のポイント〜ここが変わった〜	¥2900	
978-4-86517-236-2	ICUとCCU Vol.41No.9(2017-9)	集中治療医学				医学図書出版		2017.9	p529〜592	30cm					心原性ショック	¥2900	
978-4-86527-075-4	リノベーション・ジャーナル VOL.13	Renovation Journal				新建新聞社		2017.9	125p	30cm					戸建てリノベ<営業・設計・現場>処方箋	¥1500	
978-4-86528-177-4	〆切本 2		左右社編集部 編			左右社		2017.10	386p	19cm						¥2300	
978-4-86531-178-5	センター試験予想問題パック 2018年用					Z会		2017.10	9冊	26cm	録音ディスク(1枚 12cm)					¥1111	
978-4-86537-103-1	黒い小鳥		重本ことり 著			鉄人社		2017.10	174p	19cm						¥1296	
978-4-86540-054-0	おりがみ No.507(2017.11月号)	やさしさの輪をひろげる				日本折紙協会		2017.11	51p	30cm					特集お部屋あそび	¥728	
978-4-86542-299-3	ハイエーススタイル vol.68	HIACE style				交通タイムス社		2017.11	159p	30cm		CARTOP MOOK			ハイエーススタイルミーティング九州・熊本	¥1389	
978-4-86542-306-8	新型日産LEAF	時代の主役2代目リーフは航続距離400km				交通タイムス社		2017.11	98p	29cm		CARTOP MOOK	ニューカー速報プラス 第54弾			¥815	
978-4-86545-510-6	iCloud & iTunes完璧使いこなしブック 2018最新版					英和出版社		2017.11	111p	26cm		EIWA MOOK	らくらく講座 283		iOS 11対応の基本&最新ワザ200	¥1000	
978-4-86545-511-3	Facebookの基本がQ&Aでわかる本	基本技+凄技+裏技253				英和出版社		2017.11	95p	29cm		EIWA MOOK	らくらく講座 284			¥890	
978-4-86545-512-0	3月のライオン	交わる奇跡と軌跡				英和出版社		2017.11	222p	19cm		EIWA MOOK				¥900	
978-4-86548-060-3	ぶらり<観光と歴史>の旅	日本全国心ゆたかに人生を楽しむ名所旧跡の道しるべ	高橋倭子 著			歴研		2017.9	221p	21cm		歴研「旅」選書				¥1200	
978-4-86550-288-6	RETINA Medicine vol.6no.2(2017年秋号)	Journal of Retina Medicine 網膜・硝子体領域を中心とした医学情報誌	Retina Medicine誌編集委員会 編集			先端医学社		2017.10	89p	30cm					特集OCTで血管を斬る!	¥2800	
978-4-86550-289-3	Schizophrenia Care Vol.2No.3(2017Sep)		加藤進昌 監修			先端医学社		2017.9	24p	30cm						¥1000	
978-4-86550-291-6	血圧 vol.24no.10(2017-10)	Journal of Blood Pressure	「血圧」編集委員会 編集			先端医学社		2017.10	75p	30cm					特集・高血圧診療のために押さえておきたい他学会ガイドライン	¥2000	
978-4-86550-294-7	Helicobacter Research vol.21no.5(2017-10)	Journal of Helicobacter Research	「Helicobacter Research」編集委員会 編集			先端医学社		2017.10	127p	30cm					特集Helicobacter Year Book 2016〜2017	¥2000	
978-4-86562-055-9	グランド北海道	山本久右衛門写真集	山本久右衛門 著			日本写真企画		2017.10	119p	23×29cm						¥3200	
978-4-86562-058-0	あずきとうに		角田修一 著	金子玲子 エッセイ		日本写真企画		2017.10	1冊(ページ付なし)	19×27cm						¥1500	
978-4-86563-029-9	災害と防災・防犯統計データ集 2018-2019					三冬社		2017.10	348p	30cm						¥14800	
978-4-86565-105-8	<図説>B2B事業のプライシング戦略	50のチェックリスト	水島温夫 著			言視舎		2017.10	63p	26cm						¥1200	
978-4-86575-105-5	データベーススペシャリスト徹底解説本試験問題 2018		アイテックIT人材教育研究部 編著			アイテック		2017.10	1冊	21cm		情報処理技術者試験対策書				¥3400	
978-4-86575-106-2	エンベデッドシステムスペシャリスト徹底解説本試験問題 2018		アイテックIT人材教育研究部 編著			アイテック		2017.10	1冊	21cm		情報処理技術者試験対策書				¥3800	
978-4-86581-119-3	100歳の生きじたく		吉沢久子 著			さくら舎		2017.10	151p	19cm						¥1400	
978-4-86581-120-9	巨大倒産	「絶対潰れない会社」を潰した社長たち	有森隆 著			さくら舎		2017.10	318p	19cm						¥1600	
978-4-86581-121-6	貧しく辛いさきに真理がある	本当の禅的生き方	金嶽宗信 著			さくら舎		2017.10	203p	19cm						¥1400	
978-4-86581-122-3	百円の男ダイソー矢野博丈		大下英治 著			さくら舎		2017.10	294p	19cm						¥1600	
978-4-86593-175-4	一品晩ごはん	もう副菜は作らなくていいんです。 「作るのは一品だけ」だから、とにかくラクチン!	重信初江 著			オレンジページ		2017.11	90p	30cm		ORANGE PAGE BOOKS				¥750	
978-4-86593-176-1	収納&捨てワザで家じゅうすっきり!	スペースがなくても、物が多くても大丈夫!				オレンジページ		2017.11	82p	30cm		ORANGE PAGE BOOKS	一生使えるオレンジページ VOL.4			¥546	
978-4-86598-830-7	神奈川県の鉄道	昭和〜平成の全路線 県内の現役路線と廃線	杉崎行恭 著			アルファベータブックス		2017.10	95p	26cm						¥1850	
978-4-86602-985-6	鎌倉寺社の近世	転換する中世的権威	中野達哉 編			岩田書院		2017.9	210p	21cm						¥2800	
