ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-7796-3331-7	日本の名レース100選 074					三栄書房		2017.10	89p	30cm		サンエイムック	AUTO SPORT Archives		'98 F1日本GP	¥1000	
978-4-7796-3354-6	はじめの一歩大解剖	THE FIGHTING!			完全保存版	三栄書房		2017.10	127p	29cm		サンエイムック				¥907	
978-4-7796-3392-8	Lotus 1977-1979 The Last Glory	最後の栄光-チャップマンが追い求めた究極のエアロダイナミクス				三栄書房		2017.10	97p	29cm		サンエイムック				¥1000	
978-4-7796-3395-9	REISM meets RIGNA A ROOM TOKYO					REISM	三栄書房	2017.10	127p	26cm		サンエイムック				¥1800	
978-4-7807-1054-0	子どものしあわせ 800号(2017年10月号)	父母と教師を結ぶ雑誌	日本子どもを守る会 編集			本の泉社		2017.10	78p	21cm					特集『原爆の子』から今の子どもたちへ	¥550	
978-4-7807-1328-2	日本の科学者 Vol.52No.10(2017-10)	JOURNAL OF JAPANESE SCIENTISTS	日本科学者会議 編集			日本科学者会議	本の泉社	2017.10	56p	26cm					変わりゆくキューバ	¥571	
978-4-7807-1518-7	理科教室 No.754(2017-10)		科学教育研究協議会 編集			本の泉社		2017.10	95p	26cm					特集岩石から見える地球の歴史	¥852	
978-4-7807-1648-1	応能負担で暮らしと社会保障の拡充を	崩壊するアベノミクスをどう乗り越えるか	日野秀逸 著			本の泉社		2017.9	63p	21cm		本の泉社マイブックレット No.30				¥600	
978-4-7807-1706-8	作文と教育 No.854(2017年10月号)		日本作文の会常任委員会 編集			本の泉社		2017.10	63p	26cm					特集・今、困難の中で教師を生きる	¥759	
978-4-7807-1803-4	保健室 No.192(2017年10月)	地域に根ざして子どものからだと心を育む	全国養護教諭サークル協議会機関誌編集委員会 編集			本の泉社		2017.10	80p	21cm					特集家族を支える	¥700	
978-4-7809-1296-8	基礎と臨床がつながる疾患別看護過程 PART2		菅原美樹 総監修	瀬戸奈津子 総監修		学研メディカル秀潤社	学研プラス	2017.9	667p	26cm		Nursing Canvas Book 12				¥4300	
978-4-7810-2119-5	日商簿記1級だれでも解ける過去問題集		桑原知之 編・著			ネットスクール株式会社出版本部		2017.9	190, 119, 112p	26cm						¥2400	
978-4-7813-1259-0	リキッドバイオプシー	体液中腫瘍マーカーの検出・解析技術	落谷孝広 監修			シーエムシー出版		2017.8	288p	26cm		バイオテクノロジーシリーズ				¥80000	
978-4-7814-0984-9	短篇集	日高玲句集	日高玲 著			ふらんす堂		2017.9	175p	20cm						¥2700	
978-4-7814-0993-1	あかるい時間に	詩集	丸田麻保子 著			ふらんす堂		2017.9	102p	19cm						¥1800	
978-4-7816-1566-0	おとなの発達障害かもしれない!?		森島明子 著			イースト・プレス		2017.9	175p	21cm		コミックエッセイの森				¥1000	
978-4-7816-1582-0	ダークツーリズム入門	日本と世界の「負の遺産」を巡礼する旅	風来堂 編			イースト・プレス		2017.9	239p	21cm						¥1500	
978-4-7816-1585-1	先生白書		味野くにお 著			イースト・プレス		2017.9	220p	19cm						¥819	
978-4-7816-1588-2	豆腐百珍百番勝負 続		花福こざる 著			イースト・プレス		2017.9	245p	19cm		コミックエッセイの森				¥1102	
978-4-7816-8610-3	色悪幽霊、○○がありません!		中原一也 著			イースト・プレス		2017.9	253p	15cm		Splush文庫 な1-2				¥680	
978-4-7819-1408-4	数学が苦手でもわかる心理統計法入門	基礎から多変量解析まで	芝田征司 著			サイエンス社		2017.9	217p	21cm						¥2200	
978-4-7838-0553-3	静岡の植物図鑑 下	静岡県の普通植物	杉野孝雄 著			静岡新聞社		2017.9	328p	21cm					草本編	¥3800	
978-4-7838-1087-2	静岡浅間神社の稚児舞と廿日会祭	駿府城下町の魂、ここにあり!	中村羊一郎 編著	外立ますみ ほか執筆		静岡新聞社		2017.9	315p	19cm						¥1700	
978-4-7838-1993-6	ぐるぐるマップEast vol.39	静岡東部版				静岡新聞社		2017.9	96p	30cm					「麵特集」noodles catalog	¥1200	
978-4-7849-5601-2	外来診療のUncommon Disease Vol.2		生坂政臣 編著			日本医事新報社		2017.9	151p	26cm						¥4400	
978-4-7853-3513-7	現代の化学環境学	環境の理解と改善のために	御園生誠 著			裳華房		2017.9	233p	21cm						¥2300	
978-4-7857-2547-1	種類株式ハンドブック		太田洋 編著	松尾拓也 編著		商事法務		2017.9	454p	22cm						¥6200	
978-4-7857-2555-6	ロシア・ビジネスとロシア法		松嶋希会 著			商事法務		2017.9	173p	21cm						¥2800	
978-4-7859-6078-0	こもらしちゃん		ジョポジョリン 著			少年画報社		2017.9				コミック	YKコミックス			¥595	
978-4-7859-6079-7	ブラックリリィと白百合ちゃん 2		鳳まひろ 著			少年画報社		2017.9				YKコミックス				¥565	
978-4-7859-6081-0	みけねこ鍼灸院 2		胡原おみ 著			少年画報社		2017.9				コミック	ねこぱんちコミックス			¥650	
978-4-7859-6083-4	乙飯日記		ただりえこ 著			少年画報社		2017.9				コミック	思い出食堂コミックス			¥650	
978-4-7859-6084-1	懐かしファミコン物語 2		桑佳あさ ほか著			少年画報社		2017.9				SGコミックス			そして伝説に…	¥780	
978-4-7889-1445-2	ミライを変えるモノづくりベンチャーのはじめ方	テクノロジーで世界を刷新する!	丸幸弘 著			実務教育出版		2017.9	246p	19cm						¥1600	
978-4-7889-7254-4	地方中級採用試験問題集 2019年度版	公務員試験	資格試験研究会 編			実務教育出版		2017.9	382p	21cm						¥1500	
978-4-7889-7255-1	市役所上・中級採用試験問題集 2019年度版	公務員試験	資格試験研究会 編			実務教育出版		2017.9	328p	21cm						¥1600	
978-4-7890-1681-0	ジャパンタイムズ・ニュースダイジェスト Vol.68(2017.9)	the japan times NEWS DIGEST	ジャパンタイムズ 編			ジャパンタイムズ		2017.10	95p	21cm	録音ディスク(1枚 12cm)				ダイアナ妃没後20周年特集	¥1000	
978-4-7892-3872-4	定期借地権・借家権基礎のキソ	「定借」を活用するための基礎知識がマンガでわかる!	江口正夫 著	大嶽あおき 画	改訂版	住宅新報社		2017.9	236p	21cm		図解不動産業				¥1700	
978-4-7895-1835-2	がん研有明病院の口とのどのがん治療に向きあう食事	頭頸部がん 食事の不安を解消します!	比企直樹 監修	佐々木徹 編・医療解説		女子栄養大学出版部		2017.9	111p	24cm						¥1800	
978-4-7896-0785-8	パノフじいちゃんのすてきな日クリスマス		ジュリー・ダウニング 画	トルストイ 原作		女子パウロ会		2017.10	32p	28cm						¥1100	
978-4-7896-0787-2	あいたくてあいたくて	I want to be close to you	みやにしたつや 作・絵			女子パウロ会		2017.10	28p	26cm						¥1200	
978-4-7896-0789-6	キリスト教とは何か 9		粕谷甲一 著			女子パウロ会		2017.10	204p	18cm					混迷の闇を越えて	¥1200	
978-4-7911-0964-7	よくわかるギャンブル障害	本人のせいにしない回復・支援	蒲生裕司 著			星和書店		2017.9	194p	19cm						¥1700	
978-4-7916-2614-4	自律神経が整う美しい切り絵		小林弘幸 監修	藤野ひろのぶ 切り絵		西東社		2017.10	103p	26cm						¥1300	
978-4-7922-1141-7	東京理科大学数学入試問題30年	昭和62年(1987)〜平成28年(2016)				聖文新社		2017.9	40, 156p	26cm						¥2500	
978-4-7923-0618-2	バーリンとロマン主義		濱真一郎 著			成文堂		2017.9	225p	22cm		新基礎法学叢書 13				¥4200	
978-4-7923-0619-9	憲法改正限界論のイデオロギー性		大塚滋 著			成文堂		2017.9	226p	22cm		新基礎法学叢書 12				¥4500	
978-4-7923-2705-7	民法学の展開 続		前田達明 著			成文堂		2017.9	338, 17p	22cm		民法研究 第3巻				¥6000	
978-4-7923-5218-9	新時代の刑事弁護		浦功 編著			成文堂		2017.9	689p	22cm						¥7000	
978-4-7923-9267-3	NEGOTIATION and MARKET GLOBALIZATION		丹下博文 著			成文堂		2017.9	146p	22cm						¥2400	
978-4-7926-0601-5	寄生難民		坂東忠信 著			青林堂		2017.9	215p	19cm						¥1200	
978-4-7926-0602-2	それでも反日してみたい		はすみとしこ 著			青林堂		2017.9	62p	19cm		はすみとしこの世界				¥900	
978-4-7942-2298-5	スイカのタネはなぜ散らばっているのか	タネたちのすごい戦略	稲垣栄洋 著	西本眞理子 絵		草思社		2017.9	253p	19cm						¥1300	
978-4-7942-2299-2	韓国は消滅への道にある		李度珩 著			草思社		2017.9	243p	19cm						¥1700	
978-4-7944-2511-9	情報リテラシーを身につけるExcel 2016基礎編		阿南大 著	水野有希 著		創成社		2017.9	168p	26cm						¥1800	
978-4-7944-3182-0	地方創生	これから何をなすべきか	橋本行史 編著			創成社		2017.9	247p	21cm						¥2500	
978-4-7947-0771-0	それ、時代ものにはNGです		若桜木虔 著			叢文社		2017.9	213p	19cm						¥1000	
978-4-7947-0772-7	明治の女官長高倉寿子		扇子忠 著			叢文社		2017.9	364p	19cm						¥1500	
978-4-7949-7113-5	吉本隆明全集 13		吉本隆明 著			晶文社		2017.9	697p	21cm					1972-1976	¥6800	
978-4-7968-7672-8	マーベルツムツム:テイクオーバー!		デイビッド・バルデオン 画	ジェイコブ・シャボット 作		小学館集英社プロダクション		2017.9	119p	26cm		ShoPro Books				¥1800	
978-4-7968-7688-9	スパイダーマン/デッドプール:ブロマンス		エド・マクギネス 画	ジョー・ケリー 作		小学館集英社プロダクション		2017.9	130p	26cm		ShoPro Books				¥2100	
978-4-7968-7705-3	子どものやる気をなくす30の過ち	実例をもとに、医学博士が対応をアドバイス!	宮口幸治 著	田中繁富 著		小学館集英社プロダクション		2017.9	88p	23cm		ShoPro Books				¥1600	
978-4-7973-9151-0	29とJK 3		裕時悠示 著			SBクリエイティブ		2017.9	275p	15cm		GA文庫 ゆ-02-22			社畜のいやしはJK	¥600	
978-4-7973-9153-4	俺の彼女と幼なじみが修羅場すぎる 13		裕時悠示 著			SBクリエイティブ		2017.9	285p	15cm		GA文庫 ゆ-02-23				¥600	
978-4-7973-9156-5	最弱無敗の神装機竜 13		明月千里 著			SBクリエイティブ		2017.9	317p	15cm		GA文庫 あ-08-26				¥610	
978-4-7973-9159-6	ゴブリンスレイヤー 6	GOBLIN SLAYER!:He does not let anyone roll the dice	蝸牛くも 著			SBクリエイティブ		2017.9	369p	15cm		GA文庫 か-14-06				¥640	
978-4-7973-9241-8	神曲奏界ポリフォニカ	ノスタルジック・クリムゾン	榊一郎 著			SBクリエイティブ		2017.9	349p	19cm		GAノベル	クリムゾンシリーズ 9			¥1300	
978-4-7973-9270-8	大学の学科図鑑		石渡嶺司 著	こきりみき イラスト		SBクリエイティブ		2017.9	191p	21cm						¥1000	
978-4-7973-9313-2	魔王様の街づくり! 3	最強のダンジョンは近代都市	月夜涙 著	鶴崎貴大 絵		SBクリエイティブ		2017.9	231p	19cm		GAノベル				¥1200	
978-4-7973-9327-9	異世界ギルド飯	暗黒邪龍とカツカレー	白石新 著			SBクリエイティブ		2017.9	315p	15cm		GA文庫 し-10-01				¥610	
978-4-7973-9344-6	大人の語彙力ノート	誰からも「できる!」と思われる	齋藤孝 著			SBクリエイティブ		2017.9	239p	19cm						¥1300	
978-4-7973-9345-3	剣士を目指して入学したのに魔法適性9999なんですけど!? 4		年中麦茶太郎 著	りいちゅ 画		SBクリエイティブ		2017.9	259p	19cm		GAノベル				¥1200	
978-4-7973-9382-8	なぜ、勉強オタクが異能戦でもトップを独走できるのか? 2		霜野おつかい 著			SBクリエイティブ		2017.9	285p	15cm		GA文庫 し-06-09				¥600	
978-4-7973-9385-9	たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語 3		サトウとシオ 著			SBクリエイティブ		2017.9	305p	15cm		GA文庫 さ-03-03				¥610	
978-4-7973-9434-4	そのオーク、前世ヤクザにて 4		機村械人 著			SBクリエイティブ		2017.9	247p	15cm		GA文庫 き-05-04				¥600	
978-4-7973-9445-0	暴血覚醒 2		中村ヒロ 著			SBクリエイティブ		2017.9	257p	15cm		GA文庫 な-07-02				¥610	
978-4-7980-4733-1	これから始まる自動運転社会はどうなる!?	2020年?	森口将之 著			秀和システム		2017.9	198p	21cm						¥1500	
978-4-7980-5053-9	事例で学ぶ物流改善	実話で伝える成功・失敗のポイント 業界・業種別	青木正一 著			秀和システム		2017.9	295p	21cm						¥2000	
978-4-7980-5070-6	恋する統計学	記述統計入門 平均、分散、標準偏差、正規分布	金城俊哉 著			秀和システム		2017.9	237p	21cm						¥1500	
978-4-7980-5075-1	作りながら学ぶReact入門		吉田裕美 著			秀和システム		2017.9	219p	24cm						¥2000	
978-4-7980-5099-7	最新保育サービス業界の動向とカラクリがよ〜くわかる本	業界人、就職、転職に役立つ情報満載	大嶽広展 著		第3版	秀和システム		2017.9	8, 207p	21cm		図解入門業界研究				¥1400	
978-4-7980-5128-4	職業デザイナーでなくてもWebの表現を豊かにできる本	「あのサイトみたいに!」を実現できる!	中田亨 著			秀和システム		2017.9	439p	24cm		最初からそう教えてくれればいいのに!				¥2500	
978-4-7980-5154-3	大熱血!アセンブラ入門		坂井弘亮 著			秀和システム		2017.9	1163p	24cm						¥4600	
978-4-7980-5218-2	誰でもチャレンジできる!イラストマニュアル・はじめての養蜂		東雲輝之 著	高安和夫 監修		秀和システム		2017.9	203p	21cm						¥2000	
978-4-7980-5222-9	WMS導入と運用のための99の極意	Warehouse Management System 物流改善、物流効率化「超」実践マニュアル	實藤政子 著	秋川健次郎 著	第2版	秀和システム		2017.9	231p	21cm		図解入門ビジネス				¥1800	
978-4-7980-5232-8	現場で役立つ管工事の基本と実際		原英嗣 監修	西川豊宏 監修		秀和システム		2017.9	311p	21cm		図解入門	Visual Text Book			¥2000	
978-4-7980-5258-8	PHPフレームワークLaravel入門		掌田津耶乃 著			秀和システム		2017.9	341p	24cm						¥3000	
978-4-7980-5266-3	図解でわかる!地方銀行		高橋克英 著			秀和システム		2017.9	207p	19cm						¥1200	
978-4-7980-5267-0	図解でわかる!投資信託		風呂内亜矢 著			秀和システム		2017.9	199p	19cm						¥1200	
978-4-7980-5268-7	最新ミサイルがよ〜くわかる本	各種ミサイルの機能・動作・長短所を知る 構造・制御・誘導	井上孝司 著			秀和システム		2017.9	295p	21cm		図解入門	Visual Guide Book			¥2000	
978-4-7981-4752-9	ディジタル回路設計とコンピュータアーキテクチャ		デイビッド・マネー・ハリス 著	サラ・L.ハリス 著	第2版	翔泳社		2017.9	649p	26cm						¥5400	
978-4-7981-4981-3	Xamarinネイティブによるモバイルアプリ開発	C#によるAndroid/iOS UI制御の基礎	青柳臣一 著			翔泳社		2017.9	379p	23cm						¥3480	
